datasetID	verbatimIdentification	taxonID	concept	root_class	qualifier	plankton	status	method	donor	identifiedBy	dateIdentified	identificationReferences	confidence	remarks
medplanktonset	Tripos_euarcuatus	pzt:001105	tripos euarcuatus	living	full_body	true	accepted							
medplanktonset	Tripos_furca	pzt:001107	tripos furca	living	full_body	true	accepted							
medplanktonset	Tripos_fusus	pzt:001108	tripos fusus	living	full_body	true	accepted							
medplanktonset	Tripos_horridus	pzt:001112	tripos horridus	living	full_body	true	accepted							
medplanktonset	Tripos_macroceros	pzt:001116	tripos macroceros	living	full_body	true	accepted							
medplanktonset	Tripos_muelleri-like	pzt:001095	tripos	living	like	true	accepted							
medplanktonset	Tripos_pentagonus	pzt:001120	tripos pentagonus	living	full_body	true	accepted							
medplanktonset	Tripos_spp	pzt:001095	tripos	living	full_body	true	accepted							
medplanktonset	Tripos_symmetricus	pzt:001125	tripos symmetricus	living	full_body	true	accepted							
medplanktonset	Tripos_teres	pzt:001126	tripos teres	living	full_body	true	accepted							
medplanktonset	Umbilicosphaera_sibogae	pzt:000842	umbilicosphaera sibogae	living	full_body	true	accepted							
medplanktonset	Warnowia_polyphemus	pzt:001180	warnowia polyphemus	living	full_body	true	accepted							
