subject_id	predicate_id	object_id	mapping_justification	mapping_date	author_id	confidence	comment
pzt:000341	skos:exactMatch	ecotaxa_legacy:601	semapv:UnspecifiedMatching				
pzt:000341	skos:exactMatch	ncbi:76842	semapv:UnspecifiedMatching				
pzt:000341	skos:exactMatch	wikidata:Q11847380	semapv:UnspecifiedMatching				
pzt:000341	skos:exactMatch	worms:137213	semapv:UnspecifiedMatching				
pzt:000343	skos:exactMatch	bold:801356	semapv:UnspecifiedMatching				
pzt:000343	skos:exactMatch	ecotaxa_legacy:152	semapv:UnspecifiedMatching				
pzt:000343	skos:exactMatch	ecotaxa_legacy:601	semapv:UnspecifiedMatching				
pzt:000343	skos:exactMatch	ncbi:76844	semapv:UnspecifiedMatching				
pzt:000343	skos:exactMatch	wikidata:Q1193112	semapv:UnspecifiedMatching				
pzt:000343	skos:exactMatch	worms:137224	semapv:UnspecifiedMatching				
pzt:000344	skos:exactMatch	bold:174763	semapv:UnspecifiedMatching				
pzt:000344	skos:exactMatch	ecotaxa_legacy:118	semapv:UnspecifiedMatching				
pzt:000344	skos:exactMatch	ecotaxa_legacy:603	semapv:UnspecifiedMatching				
pzt:000344	skos:exactMatch	ncbi:30307	semapv:UnspecifiedMatching				
pzt:000344	skos:exactMatch	wikidata:Q2740581	semapv:UnspecifiedMatching				
pzt:000344	skos:exactMatch	worms:137214	semapv:UnspecifiedMatching				
pzt:000345	skos:exactMatch	bold:174764	semapv:UnspecifiedMatching				
pzt:000345	skos:exactMatch	ecotaxa_legacy:118	semapv:UnspecifiedMatching				
pzt:000345	skos:exactMatch	ecotaxa_legacy:603	semapv:UnspecifiedMatching				
pzt:000345	skos:exactMatch	ncbi:34759	semapv:UnspecifiedMatching				
pzt:000345	skos:exactMatch	wikidata:Q1068611	semapv:UnspecifiedMatching				
pzt:000345	skos:exactMatch	worms:137217	semapv:UnspecifiedMatching				
pzt:000346	skos:exactMatch	bold:3	semapv:UnspecifiedMatching				
pzt:000346	skos:exactMatch	ncbi:6073	semapv:UnspecifiedMatching				
pzt:000346	skos:exactMatch	wikidata:Q25441	semapv:UnspecifiedMatching				
pzt:000346	skos:exactMatch	worms:1267	semapv:UnspecifiedMatching				
pzt:000347	skos:exactMatch	bold:304228	semapv:UnspecifiedMatching				
pzt:000347	skos:exactMatch	ncbi:6137	semapv:UnspecifiedMatching				
pzt:000347	skos:exactMatch	wikidata:Q273179	semapv:UnspecifiedMatching				
pzt:000347	skos:exactMatch	worms:135219	semapv:UnspecifiedMatching				
pzt:000349	skos:exactMatch	bold:265667	semapv:UnspecifiedMatching				
pzt:000349	skos:exactMatch	ncbi:6103	semapv:UnspecifiedMatching				
pzt:000349	skos:exactMatch	wikidata:Q147256	semapv:UnspecifiedMatching				
pzt:000349	skos:exactMatch	worms:1360	semapv:UnspecifiedMatching				
pzt:000350	skos:exactMatch	bold:265667	semapv:UnspecifiedMatching				
pzt:000350	skos:exactMatch	ncbi:37512	semapv:UnspecifiedMatching				
pzt:000350	skos:exactMatch	wikidata:Q245695	semapv:UnspecifiedMatching				
pzt:000350	skos:exactMatch	worms:1361	semapv:UnspecifiedMatching				
pzt:000351	skos:exactMatch	bold:709228	semapv:UnspecifiedMatching				
pzt:000351	skos:exactMatch	ncbi:44927	semapv:UnspecifiedMatching				
pzt:000351	skos:exactMatch	wikidata:Q1362080	semapv:UnspecifiedMatching				
pzt:000351	skos:exactMatch	worms:607338	semapv:UnspecifiedMatching				
pzt:000352	skos:exactMatch	bold:26	semapv:UnspecifiedMatching				
pzt:000352	skos:exactMatch	ecotaxa_legacy:628	semapv:UnspecifiedMatching				
pzt:000352	skos:exactMatch	ecotaxa_legacy:652	semapv:UnspecifiedMatching				
pzt:000352	skos:exactMatch	ncbi:6074	semapv:UnspecifiedMatching				
pzt:000352	skos:exactMatch	wikidata:Q181989	semapv:UnspecifiedMatching				
pzt:000352	skos:exactMatch	worms:1337	semapv:UnspecifiedMatching				
pzt:000353	skos:exactMatch	bold:142177	semapv:UnspecifiedMatching				
pzt:000353	skos:exactMatch	ecotaxa_legacy:460	semapv:UnspecifiedMatching				
pzt:000353	skos:exactMatch	ncbi:406427	semapv:UnspecifiedMatching				
pzt:000353	skos:exactMatch	wikidata:Q14556976	semapv:UnspecifiedMatching				
pzt:000353	skos:exactMatch	worms:13551	semapv:UnspecifiedMatching				
pzt:000354	skos:exactMatch	bold:531721	semapv:UnspecifiedMatching				
pzt:000354	skos:exactMatch	ecotaxa_legacy:460	semapv:UnspecifiedMatching				
pzt:000354	skos:exactMatch	ncbi:500002	semapv:UnspecifiedMatching				
pzt:000354	skos:exactMatch	wikidata:Q1018713	semapv:UnspecifiedMatching				
pzt:000354	skos:exactMatch	worms:231542	semapv:UnspecifiedMatching				
pzt:000356	skos:exactMatch	bold:159702	semapv:UnspecifiedMatching				
pzt:000356	skos:exactMatch	ecotaxa_legacy:460	semapv:UnspecifiedMatching				
pzt:000356	skos:exactMatch	ncbi:6078	semapv:UnspecifiedMatching				
pzt:000356	skos:exactMatch	wikidata:Q4015103	semapv:UnspecifiedMatching				
pzt:000356	skos:exactMatch	worms:117070	semapv:UnspecifiedMatching				
pzt:000358	skos:exactMatch	bold:104173	semapv:UnspecifiedMatching				
pzt:000358	skos:exactMatch	ecotaxa_legacy:460	semapv:UnspecifiedMatching				
pzt:000358	skos:exactMatch	ncbi:6083	semapv:UnspecifiedMatching				
pzt:000358	skos:exactMatch	wikidata:Q192290	semapv:UnspecifiedMatching				
pzt:000358	skos:exactMatch	worms:267491	semapv:UnspecifiedMatching				
pzt:000359	skos:exactMatch	worms:20790	semapv:UnspecifiedMatching				
pzt:000360	skos:exactMatch	worms:117199	semapv:UnspecifiedMatching				
pzt:000361	skos:exactMatch	worms:117831	semapv:UnspecifiedMatching				
pzt:000362	skos:exactMatch	worms:117200	semapv:UnspecifiedMatching				
pzt:000363	skos:exactMatch	bold:264641	semapv:UnspecifiedMatching				
pzt:000363	skos:exactMatch	ecotaxa_legacy:644	semapv:UnspecifiedMatching				
pzt:000363	skos:exactMatch	ncbi:500008	semapv:UnspecifiedMatching				
pzt:000363	skos:exactMatch	wikidata:Q5122184	semapv:UnspecifiedMatching				
pzt:000363	skos:exactMatch	worms:13552	semapv:UnspecifiedMatching				
pzt:000364	skos:exactMatch	bold:103517	semapv:UnspecifiedMatching				
pzt:000364	skos:exactMatch	ecotaxa_legacy:644	semapv:UnspecifiedMatching				
pzt:000364	skos:exactMatch	ncbi:128126	semapv:UnspecifiedMatching				
pzt:000364	skos:exactMatch	wikidata:Q786058	semapv:UnspecifiedMatching				
pzt:000364	skos:exactMatch	worms:13553	semapv:UnspecifiedMatching				
pzt:000365	skos:exactMatch	bold:103518	semapv:UnspecifiedMatching				
pzt:000365	skos:exactMatch	ecotaxa_legacy:644	semapv:UnspecifiedMatching				
pzt:000365	skos:exactMatch	ncbi:6099	semapv:UnspecifiedMatching				
pzt:000365	skos:exactMatch	wikidata:Q1403185	semapv:UnspecifiedMatching				
pzt:000365	skos:exactMatch	worms:116998	semapv:UnspecifiedMatching				
pzt:000367	skos:exactMatch	bold:27176	semapv:UnspecifiedMatching				
pzt:000367	skos:exactMatch	ecotaxa_legacy:301	semapv:UnspecifiedMatching				
pzt:000367	skos:exactMatch	ncbi:32569	semapv:UnspecifiedMatching				
pzt:000367	skos:exactMatch	wikidata:Q134802	semapv:UnspecifiedMatching				
pzt:000367	skos:exactMatch	worms:117034	semapv:UnspecifiedMatching				
pzt:000370	skos:exactMatch	bold:651991	semapv:UnspecifiedMatching				
pzt:000370	skos:exactMatch	ecotaxa_legacy:300	semapv:UnspecifiedMatching				
pzt:000370	skos:exactMatch	ncbi:37523	semapv:UnspecifiedMatching				
pzt:000370	skos:exactMatch	wikidata:Q21358870	semapv:UnspecifiedMatching				
pzt:000370	skos:exactMatch	worms:117099	semapv:UnspecifiedMatching				
pzt:000371	skos:exactMatch	bold:31225	semapv:UnspecifiedMatching				
pzt:000371	skos:exactMatch	ecotaxa_legacy:628	semapv:UnspecifiedMatching				
pzt:000371	skos:exactMatch	ecotaxa_legacy:652	semapv:UnspecifiedMatching				
pzt:000371	skos:exactMatch	ncbi:128125	semapv:UnspecifiedMatching				
pzt:000371	skos:exactMatch	wikidata:Q1657162	semapv:UnspecifiedMatching				
pzt:000371	skos:exactMatch	worms:578126	semapv:UnspecifiedMatching				
pzt:000372	skos:exactMatch	bold:531908	semapv:UnspecifiedMatching				
pzt:000372	skos:exactMatch	ecotaxa_legacy:310	semapv:UnspecifiedMatching				
pzt:000372	skos:exactMatch	ncbi:43184	semapv:UnspecifiedMatching				
pzt:000372	skos:exactMatch	wikidata:Q140930	semapv:UnspecifiedMatching				
pzt:000372	skos:exactMatch	worms:16349	semapv:UnspecifiedMatching				
pzt:000374	skos:exactMatch	bold:900398	semapv:UnspecifiedMatching				
pzt:000374	skos:exactMatch	ecotaxa_legacy:310	semapv:UnspecifiedMatching				
pzt:000374	skos:exactMatch	ncbi:168709	semapv:UnspecifiedMatching				
pzt:000374	skos:exactMatch	wikidata:Q21445673	semapv:UnspecifiedMatching				
pzt:000374	skos:exactMatch	worms:116994	semapv:UnspecifiedMatching				
pzt:000375	skos:exactMatch	bold:900399	semapv:UnspecifiedMatching				
pzt:000375	skos:exactMatch	ecotaxa_legacy:310	semapv:UnspecifiedMatching				
pzt:000375	skos:exactMatch	ncbi:168710	semapv:UnspecifiedMatching				
pzt:000375	skos:exactMatch	wikidata:Q3380366	semapv:UnspecifiedMatching				
pzt:000375	skos:exactMatch	worms:117263	semapv:UnspecifiedMatching				
pzt:000376	skos:exactMatch	bold:533016	semapv:UnspecifiedMatching				
pzt:000376	skos:exactMatch	ecotaxa_legacy:310	semapv:UnspecifiedMatching				
pzt:000376	skos:exactMatch	ncbi:2099351	semapv:UnspecifiedMatching				
pzt:000376	skos:exactMatch	wikidata:Q3384153	semapv:UnspecifiedMatching				
pzt:000376	skos:exactMatch	worms:16848	semapv:UnspecifiedMatching				
pzt:000377	skos:exactMatch	bold:1168009	semapv:UnspecifiedMatching				
pzt:000377	skos:exactMatch	ecotaxa_legacy:310	semapv:UnspecifiedMatching				
pzt:000377	skos:exactMatch	ncbi:2099357	semapv:UnspecifiedMatching				
pzt:000377	skos:exactMatch	wikidata:Q4015312	semapv:UnspecifiedMatching				
pzt:000377	skos:exactMatch	worms:117239	semapv:UnspecifiedMatching				
pzt:000379	skos:exactMatch	bold:654128	semapv:UnspecifiedMatching				
pzt:000379	skos:exactMatch	ecotaxa_legacy:302	semapv:UnspecifiedMatching				
pzt:000379	skos:exactMatch	ecotaxa_legacy:572	semapv:UnspecifiedMatching				
pzt:000379	skos:exactMatch	ncbi:497512	semapv:UnspecifiedMatching				
pzt:000379	skos:exactMatch	wikidata:Q32535664	semapv:UnspecifiedMatching				
pzt:000379	skos:exactMatch	worms:116997	semapv:UnspecifiedMatching				
pzt:000380	skos:exactMatch	bold:654129	semapv:UnspecifiedMatching				
pzt:000380	skos:exactMatch	ecotaxa_legacy:302	semapv:UnspecifiedMatching				
pzt:000380	skos:exactMatch	ecotaxa_legacy:572	semapv:UnspecifiedMatching				
pzt:000380	skos:exactMatch	ncbi:497513	semapv:UnspecifiedMatching				
pzt:000380	skos:exactMatch	wikidata:Q1996438	semapv:UnspecifiedMatching				
pzt:000380	skos:exactMatch	worms:117267	semapv:UnspecifiedMatching				
pzt:000381	skos:exactMatch	bold:263623	semapv:UnspecifiedMatching				
pzt:000381	skos:exactMatch	ecotaxa_legacy:296	semapv:UnspecifiedMatching				
pzt:000381	skos:exactMatch	ecotaxa_legacy:598	semapv:UnspecifiedMatching				
pzt:000381	skos:exactMatch	ncbi:42759	semapv:UnspecifiedMatching				
pzt:000381	skos:exactMatch	wikidata:Q1134438	semapv:UnspecifiedMatching				
pzt:000381	skos:exactMatch	worms:1371	semapv:UnspecifiedMatching				
pzt:000382	skos:exactMatch	bold:109624	semapv:UnspecifiedMatching				
pzt:000382	skos:exactMatch	ecotaxa_legacy:328	semapv:UnspecifiedMatching				
pzt:000382	skos:exactMatch	ncbi:316207	semapv:UnspecifiedMatching				
pzt:000382	skos:exactMatch	wikidata:Q3386609	semapv:UnspecifiedMatching				
pzt:000382	skos:exactMatch	worms:135336	semapv:UnspecifiedMatching				
pzt:000384	skos:exactMatch	bold:461338	semapv:UnspecifiedMatching				
pzt:000384	skos:exactMatch	ecotaxa_legacy:321	semapv:UnspecifiedMatching				
pzt:000384	skos:exactMatch	ncbi:316209	semapv:UnspecifiedMatching				
pzt:000384	skos:exactMatch	wikidata:Q1931947	semapv:UnspecifiedMatching				
pzt:000384	skos:exactMatch	worms:135403	semapv:UnspecifiedMatching				
pzt:000386	skos:exactMatch	bold:455875	semapv:UnspecifiedMatching				
pzt:000386	skos:exactMatch	ecotaxa_legacy:344	semapv:UnspecifiedMatching				
pzt:000386	skos:exactMatch	ncbi:645412	semapv:UnspecifiedMatching				
pzt:000386	skos:exactMatch	wikidata:Q2282611	semapv:UnspecifiedMatching				
pzt:000386	skos:exactMatch	worms:135404	semapv:UnspecifiedMatching				
pzt:000387	skos:exactMatch	bold:24305	semapv:UnspecifiedMatching				
pzt:000387	skos:exactMatch	ecotaxa_legacy:342	semapv:UnspecifiedMatching				
pzt:000387	skos:exactMatch	ncbi:168754	semapv:UnspecifiedMatching				
pzt:000387	skos:exactMatch	wikidata:Q4008468	semapv:UnspecifiedMatching				
pzt:000387	skos:exactMatch	worms:135338	semapv:UnspecifiedMatching				
pzt:000388	skos:exactMatch	worms:135360	semapv:UnspecifiedMatching				
pzt:000390	skos:exactMatch	worms:135424	semapv:UnspecifiedMatching				
pzt:000391	skos:exactMatch	bold:455827	semapv:UnspecifiedMatching				
pzt:000391	skos:exactMatch	ecotaxa_legacy:327	semapv:UnspecifiedMatching				
pzt:000391	skos:exactMatch	ncbi:168743	semapv:UnspecifiedMatching				
pzt:000391	skos:exactMatch	wikidata:Q4001548	semapv:UnspecifiedMatching				
pzt:000391	skos:exactMatch	worms:135339	semapv:UnspecifiedMatching				
pzt:000393	skos:exactMatch	worms:135382	semapv:UnspecifiedMatching				
pzt:000395	skos:exactMatch	bold:461329	semapv:UnspecifiedMatching				
pzt:000395	skos:exactMatch	ecotaxa_legacy:296	semapv:UnspecifiedMatching				
pzt:000395	skos:exactMatch	ecotaxa_legacy:598	semapv:UnspecifiedMatching				
pzt:000395	skos:exactMatch	ncbi:168791	semapv:UnspecifiedMatching				
pzt:000395	skos:exactMatch	wikidata:Q4005869	semapv:UnspecifiedMatching				
pzt:000395	skos:exactMatch	worms:135381	semapv:UnspecifiedMatching				
pzt:000396	skos:exactMatch	bold:159710	semapv:UnspecifiedMatching				
pzt:000396	skos:exactMatch	ecotaxa_legacy:306	semapv:UnspecifiedMatching				
pzt:000396	skos:exactMatch	ncbi:43183	semapv:UnspecifiedMatching				
pzt:000396	skos:exactMatch	wikidata:Q135666	semapv:UnspecifiedMatching				
pzt:000396	skos:exactMatch	worms:16350	semapv:UnspecifiedMatching				
pzt:000397	skos:exactMatch	bold:303019	semapv:UnspecifiedMatching				
pzt:000397	skos:exactMatch	ecotaxa_legacy:306	semapv:UnspecifiedMatching				
pzt:000397	skos:exactMatch	ncbi:168740	semapv:UnspecifiedMatching				
pzt:000397	skos:exactMatch	wikidata:Q1571040	semapv:UnspecifiedMatching				
pzt:000397	skos:exactMatch	worms:16844	semapv:UnspecifiedMatching				
pzt:000398	skos:exactMatch	bold:303020	semapv:UnspecifiedMatching				
pzt:000398	skos:exactMatch	ecotaxa_legacy:578	semapv:UnspecifiedMatching				
pzt:000398	skos:exactMatch	ncbi:497495	semapv:UnspecifiedMatching				
pzt:000398	skos:exactMatch	wikidata:Q894765	semapv:UnspecifiedMatching				
pzt:000398	skos:exactMatch	worms:117107	semapv:UnspecifiedMatching				
pzt:000399	skos:exactMatch	bold:303021	semapv:UnspecifiedMatching				
pzt:000399	skos:exactMatch	ecotaxa_legacy:578	semapv:UnspecifiedMatching				
pzt:000399	skos:exactMatch	ncbi:497498	semapv:UnspecifiedMatching				
pzt:000399	skos:exactMatch	wikidata:Q894767	semapv:UnspecifiedMatching				
pzt:000399	skos:exactMatch	worms:117615	semapv:UnspecifiedMatching				
pzt:000400	skos:exactMatch	bold:1079034	semapv:UnspecifiedMatching				
pzt:000400	skos:exactMatch	ecotaxa_legacy:306	semapv:UnspecifiedMatching				
pzt:000400	skos:exactMatch	ncbi:497497	semapv:UnspecifiedMatching				
pzt:000400	skos:exactMatch	wikidata:Q40866968	semapv:UnspecifiedMatching				
pzt:000400	skos:exactMatch	worms:117108	semapv:UnspecifiedMatching				
pzt:000401	skos:exactMatch	bold:1079035	semapv:UnspecifiedMatching				
pzt:000401	skos:exactMatch	ecotaxa_legacy:306	semapv:UnspecifiedMatching				
pzt:000401	skos:exactMatch	ncbi:497499	semapv:UnspecifiedMatching				
pzt:000401	skos:exactMatch	wikidata:Q1571038	semapv:UnspecifiedMatching				
pzt:000401	skos:exactMatch	worms:117617	semapv:UnspecifiedMatching				
pzt:000402	skos:exactMatch	bold:978816	semapv:UnspecifiedMatching				
pzt:000402	skos:exactMatch	ecotaxa_legacy:306	semapv:UnspecifiedMatching				
pzt:000402	skos:exactMatch	ncbi:168741	semapv:UnspecifiedMatching				
pzt:000402	skos:exactMatch	wikidata:Q4006872	semapv:UnspecifiedMatching				
pzt:000402	skos:exactMatch	worms:117109	semapv:UnspecifiedMatching				
pzt:000403	skos:exactMatch	bold:303014	semapv:UnspecifiedMatching				
pzt:000403	skos:exactMatch	ecotaxa_legacy:305	semapv:UnspecifiedMatching				
pzt:000403	skos:exactMatch	ncbi:168727	semapv:UnspecifiedMatching				
pzt:000403	skos:exactMatch	wikidata:Q148808	semapv:UnspecifiedMatching				
pzt:000403	skos:exactMatch	worms:16842	semapv:UnspecifiedMatching				
pzt:000404	skos:exactMatch	bold:303015	semapv:UnspecifiedMatching				
pzt:000404	skos:exactMatch	ecotaxa_legacy:305	semapv:UnspecifiedMatching				
pzt:000404	skos:exactMatch	ncbi:56244	semapv:UnspecifiedMatching				
pzt:000404	skos:exactMatch	wikidata:Q4002700	semapv:UnspecifiedMatching				
pzt:000404	skos:exactMatch	worms:117212	semapv:UnspecifiedMatching				
pzt:000405	skos:exactMatch	bold:303016	semapv:UnspecifiedMatching				
pzt:000405	skos:exactMatch	ecotaxa_legacy:305	semapv:UnspecifiedMatching				
pzt:000405	skos:exactMatch	ncbi:56245	semapv:UnspecifiedMatching				
pzt:000405	skos:exactMatch	wikidata:Q394190	semapv:UnspecifiedMatching				
pzt:000405	skos:exactMatch	worms:117849	semapv:UnspecifiedMatching				
pzt:000406	skos:exactMatch	bold:656360	semapv:UnspecifiedMatching				
pzt:000406	skos:exactMatch	ecotaxa_legacy:163	semapv:UnspecifiedMatching				
pzt:000406	skos:exactMatch	ncbi:497489	semapv:UnspecifiedMatching				
pzt:000406	skos:exactMatch	wikidata:Q43248260	semapv:UnspecifiedMatching				
pzt:000406	skos:exactMatch	worms:117213	semapv:UnspecifiedMatching				
pzt:000407	skos:exactMatch	bold:656361	semapv:UnspecifiedMatching				
pzt:000407	skos:exactMatch	ecotaxa_legacy:163	semapv:UnspecifiedMatching				
pzt:000407	skos:exactMatch	ncbi:497490	semapv:UnspecifiedMatching				
pzt:000407	skos:exactMatch	wikidata:Q2752599	semapv:UnspecifiedMatching				
pzt:000407	skos:exactMatch	worms:117851	semapv:UnspecifiedMatching				
pzt:000408	skos:exactMatch	bold:656307	semapv:UnspecifiedMatching				
pzt:000408	skos:exactMatch	ecotaxa_legacy:304	semapv:UnspecifiedMatching				
pzt:000408	skos:exactMatch	ecotaxa_legacy:305	semapv:UnspecifiedMatching				
pzt:000408	skos:exactMatch	ncbi:497492	semapv:UnspecifiedMatching				
pzt:000408	skos:exactMatch	wikidata:Q4006610	semapv:UnspecifiedMatching				
pzt:000408	skos:exactMatch	worms:117221	semapv:UnspecifiedMatching				
pzt:000409	skos:exactMatch	bold:656308	semapv:UnspecifiedMatching				
pzt:000409	skos:exactMatch	ecotaxa_legacy:304	semapv:UnspecifiedMatching				
pzt:000409	skos:exactMatch	ncbi:497494	semapv:UnspecifiedMatching				
pzt:000409	skos:exactMatch	wikidata:Q1813829	semapv:UnspecifiedMatching				
pzt:000409	skos:exactMatch	worms:117865	semapv:UnspecifiedMatching				
pzt:000410	skos:exactMatch	bold:730939	semapv:UnspecifiedMatching				
pzt:000410	skos:exactMatch	ecotaxa_legacy:305	semapv:UnspecifiedMatching				
pzt:000410	skos:exactMatch	ncbi:1538290	semapv:UnspecifiedMatching				
pzt:000410	skos:exactMatch	wikidata:Q4012392	semapv:UnspecifiedMatching				
pzt:000410	skos:exactMatch	worms:117222	semapv:UnspecifiedMatching				
pzt:000411	skos:exactMatch	bold:25222	semapv:UnspecifiedMatching				
pzt:000411	skos:exactMatch	ecotaxa_legacy:308	semapv:UnspecifiedMatching				
pzt:000411	skos:exactMatch	ecotaxa_legacy:641	semapv:UnspecifiedMatching				
pzt:000411	skos:exactMatch	ncbi:6142	semapv:UnspecifiedMatching				
pzt:000411	skos:exactMatch	wikidata:Q272388	semapv:UnspecifiedMatching				
pzt:000411	skos:exactMatch	worms:135220	semapv:UnspecifiedMatching				
pzt:000412	skos:exactMatch	bold:249202	semapv:UnspecifiedMatching				
pzt:000412	skos:exactMatch	ecotaxa_legacy:308	semapv:UnspecifiedMatching				
pzt:000412	skos:exactMatch	ecotaxa_legacy:641	semapv:UnspecifiedMatching				
pzt:000412	skos:exactMatch	ncbi:86058	semapv:UnspecifiedMatching				
pzt:000412	skos:exactMatch	wikidata:Q277471	semapv:UnspecifiedMatching				
pzt:000412	skos:exactMatch	worms:851649	semapv:UnspecifiedMatching				
pzt:000414	skos:exactMatch	bold:516123	semapv:UnspecifiedMatching				
pzt:000414	skos:exactMatch	ecotaxa_legacy:669	semapv:UnspecifiedMatching				
pzt:000414	skos:exactMatch	ncbi:86042	semapv:UnspecifiedMatching				
pzt:000414	skos:exactMatch	wikidata:Q3378999	semapv:UnspecifiedMatching				
pzt:000414	skos:exactMatch	worms:135248	semapv:UnspecifiedMatching				
pzt:000415	skos:exactMatch	bold:25223	semapv:UnspecifiedMatching				
pzt:000415	skos:exactMatch	ecotaxa_legacy:308	semapv:UnspecifiedMatching				
pzt:000415	skos:exactMatch	ecotaxa_legacy:641	semapv:UnspecifiedMatching				
pzt:000415	skos:exactMatch	ncbi:37535	semapv:UnspecifiedMatching				
pzt:000415	skos:exactMatch	wikidata:Q838519	semapv:UnspecifiedMatching				
pzt:000415	skos:exactMatch	worms:135224	semapv:UnspecifiedMatching				
pzt:000416	skos:exactMatch	bold:26993	semapv:UnspecifiedMatching				
pzt:000416	skos:exactMatch	ecotaxa_legacy:308	semapv:UnspecifiedMatching				
pzt:000416	skos:exactMatch	ecotaxa_legacy:641	semapv:UnspecifiedMatching				
pzt:000416	skos:exactMatch	ncbi:6143	semapv:UnspecifiedMatching				
pzt:000416	skos:exactMatch	wikidata:Q908486	semapv:UnspecifiedMatching				
pzt:000416	skos:exactMatch	worms:135225	semapv:UnspecifiedMatching				
pzt:000417	skos:exactMatch	worms:1292	semapv:UnspecifiedMatching				
pzt:000420	skos:exactMatch	bold:381308	semapv:UnspecifiedMatching				
pzt:000420	skos:exactMatch	ecotaxa_legacy:456	semapv:UnspecifiedMatching				
pzt:000420	skos:exactMatch	ecotaxa_legacy:559	semapv:UnspecifiedMatching				
pzt:000420	skos:exactMatch	ncbi:37538	semapv:UnspecifiedMatching				
pzt:000420	skos:exactMatch	wikidata:Q496637	semapv:UnspecifiedMatching				
pzt:000420	skos:exactMatch	worms:1261	semapv:UnspecifiedMatching				
pzt:000422	skos:exactMatch	bold:381310	semapv:UnspecifiedMatching				
pzt:000422	skos:exactMatch	ecotaxa_legacy:456	semapv:UnspecifiedMatching				
pzt:000422	skos:exactMatch	ecotaxa_legacy:559	semapv:UnspecifiedMatching				
pzt:000422	skos:exactMatch	ncbi:10199	semapv:UnspecifiedMatching				
pzt:000422	skos:exactMatch	wikidata:Q3828178	semapv:UnspecifiedMatching				
pzt:000422	skos:exactMatch	worms:106331	semapv:UnspecifiedMatching				
pzt:000425	skos:exactMatch	bold:531794	semapv:UnspecifiedMatching				
pzt:000425	skos:exactMatch	ecotaxa_legacy:456	semapv:UnspecifiedMatching				
pzt:000425	skos:exactMatch	ecotaxa_legacy:559	semapv:UnspecifiedMatching				
pzt:000425	skos:exactMatch	ncbi:27920	semapv:UnspecifiedMatching				
pzt:000425	skos:exactMatch	wikidata:Q2947068	semapv:UnspecifiedMatching				
pzt:000425	skos:exactMatch	worms:106318	semapv:UnspecifiedMatching				
pzt:000426	skos:exactMatch	bold:249256	semapv:UnspecifiedMatching				
pzt:000426	skos:exactMatch	ecotaxa_legacy:456	semapv:UnspecifiedMatching				
pzt:000426	skos:exactMatch	ecotaxa_legacy:559	semapv:UnspecifiedMatching				
pzt:000426	skos:exactMatch	ncbi:50341	semapv:UnspecifiedMatching				
pzt:000426	skos:exactMatch	wikidata:Q151079	semapv:UnspecifiedMatching				
pzt:000426	skos:exactMatch	worms:1251	semapv:UnspecifiedMatching				
pzt:000427	skos:exactMatch	bold:381312	semapv:UnspecifiedMatching				
pzt:000427	skos:exactMatch	ecotaxa_legacy:456	semapv:UnspecifiedMatching				
pzt:000427	skos:exactMatch	ecotaxa_legacy:559	semapv:UnspecifiedMatching				
pzt:000427	skos:exactMatch	ncbi:27921	semapv:UnspecifiedMatching				
pzt:000427	skos:exactMatch	wikidata:Q149121	semapv:UnspecifiedMatching				
pzt:000427	skos:exactMatch	worms:1258	semapv:UnspecifiedMatching				
pzt:000428	skos:exactMatch	bold:4	semapv:UnspecifiedMatching				
pzt:000428	skos:exactMatch	ecotaxa_legacy:261	semapv:UnspecifiedMatching				
pzt:000428	skos:exactMatch	ecotaxa_legacy:638	semapv:UnspecifiedMatching				
pzt:000428	skos:exactMatch	ncbi:7586	semapv:UnspecifiedMatching				
pzt:000428	skos:exactMatch	wikidata:Q44631	semapv:UnspecifiedMatching				
pzt:000428	skos:exactMatch	worms:1806	semapv:UnspecifiedMatching				
pzt:000429	skos:exactMatch	bold:30	semapv:UnspecifiedMatching				
pzt:000429	skos:exactMatch	ecotaxa_legacy:290	semapv:UnspecifiedMatching				
pzt:000429	skos:exactMatch	ncbi:7588	semapv:UnspecifiedMatching				
pzt:000429	skos:exactMatch	wikidata:Q25349	semapv:UnspecifiedMatching				
pzt:000429	skos:exactMatch	worms:123080	semapv:UnspecifiedMatching				
pzt:000431	skos:exactMatch	bold:24752	semapv:UnspecifiedMatching				
pzt:000431	skos:exactMatch	ecotaxa_legacy:290	semapv:UnspecifiedMatching				
pzt:000431	skos:exactMatch	ncbi:60582	semapv:UnspecifiedMatching				
pzt:000431	skos:exactMatch	wikidata:Q3266368	semapv:UnspecifiedMatching				
pzt:000431	skos:exactMatch	worms:123129	semapv:UnspecifiedMatching				
pzt:000432	skos:exactMatch	bold:33	semapv:UnspecifiedMatching				
pzt:000432	skos:exactMatch	ecotaxa_legacy:261	semapv:UnspecifiedMatching				
pzt:000432	skos:exactMatch	ecotaxa_legacy:638	semapv:UnspecifiedMatching				
pzt:000432	skos:exactMatch	ncbi:35069	semapv:UnspecifiedMatching				
pzt:000432	skos:exactMatch	wikidata:Q33666	semapv:UnspecifiedMatching				
pzt:000432	skos:exactMatch	worms:123081	semapv:UnspecifiedMatching				
pzt:000433	skos:exactMatch	bold:29	semapv:UnspecifiedMatching				
pzt:000433	skos:exactMatch	ecotaxa_legacy:260	semapv:UnspecifiedMatching				
pzt:000433	skos:exactMatch	ncbi:7625	semapv:UnspecifiedMatching				
